year,month,Quarter,Halfyear,region_to,is_global,subdivision,is_paid,category,KEY_clean,is_flowers,Сумма по полю distributed_ads_cost,revenue_first_transactions,revenue_repeat_transactions,revenue_total,first_traffic,repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost,date,time_index
2024,4,Q2,H1,russia,,other,non_paid,Декор,,non_flowers,0.0,15501.0,81178.0,96679.0,2417.0,4009.0,6426.0,10.0,23.6666663,33.6666663,0.0,0.0,6113.0,8275.0,14388.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Для дома,,non_flowers,0.0,0.0,5012.0,5012.0,162.0,189.0,351.0,0.0,1.0,1.0,0.0,0.0,0.0,5000.0,5000.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Другое,,non_flowers,0.0,0.0,0.0,0.0,21.0,24.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Зоотовары,,non_flowers,0.0,0.0,0.0,0.0,82.0,40.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Канцелярские товары,,non_flowers,0.0,1.0,2307.0,2308.0,66.0,51.0,117.0,1.0,2.0,3.0,0.0,0.0,797.0,0.0,797.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Картины,,non_flowers,0.0,0.0,0.0,0.0,1215.0,916.0,2131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Книги,,non_flowers,0.0,0.0,480.0,480.0,67.0,38.0,105.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Комнатные растения,,non_flowers,0.0,184868.0,685714.0,870582.0,14431.0,10065.0,24496.0,43.0,140.666667,183.666667,0.0,0.0,14741.5,3607.6667,18349.1667,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Кондитерские и пекарни,,non_flowers,0.0,1242317.0,3766837.0,5009154.0,50190.0,58496.0,108686.0,516.91667,1393.452378,1910.369048,0.0,0.0,171315.0,48871.0,220186.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Косметика и парфюмерия,,non_flowers,0.0,8507.0,40439.0,48946.0,1177.0,1386.0,2563.0,3.0,11.9761904,14.9761904,0.0,0.0,2099.5,0.0,2099.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Магазины чая и кофе,,non_flowers,0.0,5828.0,46837.0,52665.0,1020.0,1317.0,2337.0,6.0,14.452381,20.452381,0.0,0.0,5555.0,2929.0,8484.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Обувь,,non_flowers,0.0,0.0,0.0,0.0,18.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Одежда,,non_flowers,0.0,0.0,0.0,0.0,148.0,151.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Одежда для детей,,non_flowers,0.0,0.0,5130.0,5130.0,19.0,31.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Подарки,,non_flowers,0.0,0.0,0.0,0.0,32061.0,25857.0,57918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Подарочные сертификаты,,non_flowers,0.0,167333.0,222507.0,389840.0,1432.0,1136.0,2568.0,23.0,30.0,53.0,0.0,0.0,2769.0,644.0,3413.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Посуда,,non_flowers,0.0,0.0,3250.0,3250.0,415.0,512.0,927.0,0.0,1.75,1.75,0.0,0.0,209.0,30.0,239.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Продукты и напитки,,non_flowers,0.0,0.0,7634.0,7634.0,987.0,852.0,1839.0,0.0,3.0,3.0,0.0,0.0,618.0,2553.0,3171.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Съедобные букеты,,non_flowers,0.0,935264.0,1816276.0,2751540.0,0.0,0.0,0.0,256.0,467.6667,723.6667,0.0,0.0,43909.5,16139.5,60049.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Товары для праздника,,non_flowers,0.0,0.0,10412.0,10412.0,1742.0,1252.0,2994.0,0.0,5.4761904,5.4761904,0.0,0.0,102.0,0.0,102.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Украшения,,non_flowers,0.0,9014.0,48055.0,57069.0,1677.0,1827.0,3504.0,4.5,8.0,12.5,0.0,0.0,3808.0,0.0,3808.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Хендмейд и хобби,,non_flowers,0.0,2640.0,8200.0,10840.0,646.0,680.0,1326.0,1.5,4.0,5.5,0.0,0.0,580.0,0.0,580.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,Цветы,,flowers,0.0,13537543.0,31743909.0,45281452.0,290032.0,355223.0,645255.0,3633.41667,7927.632973,11561.04964,0.0,0.0,911994.6667,278558.6633,1190553.33,2024-04-01,7.0
2024,4,Q2,H1,russia,,other,non_paid,,,non_flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3193.356,0.0,0.0,0.0,3193.356,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Аксессуары,,non_flowers,0.0,2193.0,25495.0,27688.0,209.0,1050.0,1259.0,1.0,7.3333333,8.3333333,0.0,0.0,834.0,983.6667,1817.6667,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Вкусные наборы,,non_flowers,0.0,36572.0,685476.0,722048.0,0.0,0.0,0.0,7.5,148.5869036,156.0869036,0.0,0.0,30483.43367,4692.5,35175.93367,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Воздушные шары,,non_flowers,0.0,189703.0,1256268.0,1445971.0,0.0,0.0,0.0,61.6666666,363.9833292,425.6499958,0.0,0.0,27147.3663,18585.75,45733.1163,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Декор,,non_flowers,0.0,14950.0,144488.0,159438.0,516.0,5296.0,5812.0,6.9999999,56.4333329,63.4333328,0.0,0.0,3359.83334,1661.3333,5021.16664,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Для дома,,non_flowers,0.0,0.0,0.0,0.0,61.0,380.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Другое,,non_flowers,0.0,0.0,0.0,0.0,1.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Зоотовары,,non_flowers,0.0,0.0,3226.0,3226.0,11.0,162.0,173.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Канцелярские товары,,non_flowers,0.0,1192.0,951.0,2143.0,22.0,181.0,203.0,1.0,0.25,1.25,0.0,0.0,521.5,0.0,521.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Картины,,non_flowers,0.0,0.0,12344.0,12344.0,99.0,1061.0,1160.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Книги,,non_flowers,0.0,0.0,10850.0,10850.0,20.0,112.0,132.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Комнатные растения,,non_flowers,0.0,247894.0,1730071.0,1977965.0,2171.0,20146.0,22317.0,69.8333333,393.2333333,463.0666666,200033.676,0.0,43755.667,39537.0,283326.343,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Кондитерские и пекарни,,non_flowers,0.0,2916784.0,14508522.0,17425306.0,19317.0,146646.0,165963.0,1252.166626,5646.443981,6898.610607,2371235.176,0.0,576461.52,201360.8367,3149057.533,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Косметика и парфюмерия,,non_flowers,0.0,14728.0,113500.0,128228.0,220.0,1864.0,2084.0,5.0,28.75,33.75,92529.3,0.0,2601.0,1614.0,96744.3,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Магазины чая и кофе,,non_flowers,0.0,13893.0,121023.0,134916.0,225.0,2076.0,2301.0,5.0,42.6666663,47.6666663,0.0,0.0,5162.5,1736.8333,6899.3333,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Обувь,,non_flowers,0.0,0.0,4996.0,4996.0,7.0,63.0,70.0,0.0,1.5,1.5,0.0,0.0,72.5,0.0,72.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Одежда,,non_flowers,0.0,0.0,5238.0,5238.0,115.0,832.0,947.0,0.0,1.25,1.25,0.0,0.0,0.0,450.0,450.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Одежда для детей,,non_flowers,0.0,0.0,4869.0,4869.0,20.0,132.0,152.0,0.0,2.0,2.0,0.0,0.0,407.0,0.0,407.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Подарки,,non_flowers,0.0,0.0,0.0,0.0,4884.0,36853.0,41737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Подарочные сертификаты,,non_flowers,0.0,28049.0,294065.0,322114.0,370.0,3668.0,4038.0,6.0,60.5,66.5,0.0,0.0,5843.0,4983.0,10826.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Посуда,,non_flowers,0.0,3.0,43212.0,43215.0,135.0,1055.0,1190.0,1.5,6.9166666,8.4166666,0.0,0.0,3908.5,3441.5,7350.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Продукты и напитки,,non_flowers,0.0,1500.0,23822.0,25322.0,291.0,2203.0,2494.0,1.0,9.3690473,10.3690473,0.0,0.0,689.0,0.0,689.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Съедобные букеты,,non_flowers,0.0,1468353.0,6218206.0,7686559.0,0.0,0.0,0.0,437.8333333,1654.06667,2091.900003,0.0,0.0,191865.167,100578.5,292443.667,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Товары для праздника,,non_flowers,0.0,3587.0,14716.0,18303.0,83.0,803.0,886.0,1.8333333,9.0,10.8333333,0.0,0.0,935.5,468.0,1403.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Украшения,,non_flowers,0.0,15412.0,159315.0,174727.0,733.0,3923.0,4656.0,7.0,48.3333333,55.3333333,0.0,0.0,3463.5,4747.0,8210.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Хендмейд и хобби,,non_flowers,0.0,5726.0,49349.0,55075.0,144.0,1277.0,1421.0,2.0,14.0,16.0,0.0,0.0,2307.5,1189.0,3496.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,Цветы,,flowers,0.0,18696587.0,106648717.0,125345304.0,67050.0,588319.0,655369.0,5391.666737,26660.38372,32052.05046,1507118.038,0.0,3166522.52,1469247.08,6142887.638,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_apps,paid,,,non_flowers,0.0,0.0,1600.0,1600.0,0.0,0.0,0.0,0.0,1.0,1.0,14186908.11,0.0,0.0,0.0,14186908.11,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Аксессуары,,non_flowers,0.0,0.0,0.0,0.0,67.0,296.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Вкусные наборы,,non_flowers,0.0,108361.0,155977.0,264338.0,0.0,0.0,0.0,18.333333,29.1666666,47.4999996,0.0,0.0,0.0,3449.0,3449.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Воздушные шары,,non_flowers,0.0,96280.0,104991.0,201271.0,0.0,0.0,0.0,29.9999998,34.4999996,64.4999994,0.0,0.0,1106.0,494.8333,1600.8333,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Декор,,non_flowers,0.0,12441.0,2615.0,15056.0,826.0,1433.0,2259.0,4.5,1.25,5.75,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Для дома,,non_flowers,0.0,2249.0,0.0,2249.0,24.0,52.0,76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Другое,,non_flowers,0.0,0.0,0.0,0.0,7.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Зоотовары,,non_flowers,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Канцелярские товары,,non_flowers,0.0,0.0,225.0,225.0,7.0,18.0,25.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Картины,,non_flowers,0.0,23043.0,0.0,23043.0,154.0,837.0,991.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Книги,,non_flowers,0.0,0.0,0.0,0.0,13.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Комнатные растения,,non_flowers,0.0,519094.0,351926.0,871020.0,23588.0,13305.0,36893.0,123.6666667,67.0,190.6666667,624750.6195,0.0,200.0,12613.0,637563.6195,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Кондитерские и пекарни,,non_flowers,0.0,1183904.0,1035400.0,2219304.0,29460.0,24834.0,54294.0,451.6,379.666666,831.266666,1054054.044,0.0,4249.0,15022.0,1073325.044,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Косметика и парфюмерия,,non_flowers,0.0,3575.0,5545.0,9120.0,1861.0,500.0,2361.0,1.5,2.0,3.5,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Магазины чая и кофе,,non_flowers,0.0,25625.0,20347.0,45972.0,1814.0,864.0,2678.0,6.9,6.3333333,13.2333333,53624.05,0.0,407.0,270.0,54301.05,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Обувь,,non_flowers,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Одежда,,non_flowers,0.0,0.0,0.0,0.0,40.0,33.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Одежда для детей,,non_flowers,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Подарки,,non_flowers,0.0,0.0,0.0,0.0,11338.0,9235.0,20573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Подарочные сертификаты,,non_flowers,0.0,3934.0,32374.0,36308.0,280.0,335.0,615.0,2.0,7.0,9.0,0.0,0.0,0.0,75.0,75.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Посуда,,non_flowers,0.0,1435.0,0.0,1435.0,128.0,321.0,449.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Продукты и напитки,,non_flowers,0.0,3033.0,1700.0,4733.0,330.0,241.0,571.0,2.0,0.0,2.0,0.0,0.0,0.0,1700.0,1700.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Съедобные букеты,,non_flowers,0.0,1580174.0,941471.0,2521645.0,0.0,0.0,0.0,420.9166667,231.666667,652.5833337,0.0,0.0,2448.0,10948.0,13396.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Товары для праздника,,non_flowers,0.0,490.0,0.0,490.0,110.0,193.0,303.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Украшения,,non_flowers,0.0,5685.0,6550.0,12235.0,279.0,645.0,924.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Хендмейд и хобби,,non_flowers,0.0,2128.0,2250.0,4378.0,2275.0,933.0,3208.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,Цветы,,flowers,0.0,14674321.0,10401003.0,25075324.0,146919.0,107951.0,254870.0,4243.583341,2654.166664,6897.750005,10491813.45,0.0,38891.0,145122.1667,10675826.62,2024-04-01,7.0
2024,4,Q2,H1,russia,,paid_web,paid,,,non_flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2604383.348,0.0,0.0,0.0,2604383.348,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Аксессуары,,non_flowers,0.0,0.0,1926.0,1926.0,4.0,14.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,173.0,173.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Вкусные наборы,,non_flowers,0.0,26868.0,48788.0,75656.0,0.0,0.0,0.0,6.0,8.3333333,14.3333333,0.0,0.0,105.0,7824.6667,7929.6667,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Воздушные шары,,non_flowers,0.0,32439.0,195158.0,227597.0,0.0,0.0,0.0,11.666667,47.4166673,59.0833343,0.0,0.0,1268.25,22154.6667,23422.9167,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Декор,,non_flowers,0.0,5502.0,13484.0,18986.0,35.0,114.0,149.0,2.0,5.5,7.5,0.0,0.0,48.0,5539.5,5587.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Для дома,,non_flowers,0.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Другое,,non_flowers,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Канцелярские товары,,non_flowers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Картины,,non_flowers,0.0,0.0,14123.0,14123.0,8.0,12.0,20.0,0.0,3.333333,3.333333,0.0,0.0,0.0,784.0,784.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Книги,,non_flowers,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Комнатные растения,,non_flowers,0.0,86814.0,158461.0,245275.0,129.0,364.0,493.0,21.5,36.0,57.5,0.0,0.0,487.0,21537.0,22024.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Кондитерские и пекарни,,non_flowers,0.0,287760.0,1600795.0,1888555.0,507.0,1531.0,2038.0,126.0,591.333333,717.333333,0.0,0.0,17888.0,178083.5,195971.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Косметика и парфюмерия,,non_flowers,0.0,0.0,3215.0,3215.0,4.0,26.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,315.0,315.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Магазины чая и кофе,,non_flowers,0.0,0.0,10781.0,10781.0,3.0,44.0,47.0,0.0,2.8333333,2.8333333,0.0,0.0,0.0,1141.6667,1141.6667,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Обувь,,non_flowers,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Одежда,,non_flowers,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Одежда для детей,,non_flowers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Подарки,,non_flowers,0.0,0.0,0.0,0.0,243.0,602.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Подарочные сертификаты,,non_flowers,0.0,986.0,59229.0,60215.0,16.0,61.0,77.0,2.0,6.0,8.0,0.0,0.0,0.0,10186.0,10186.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Посуда,,non_flowers,0.0,0.0,5938.0,5938.0,8.0,30.0,38.0,0.0,1.5,1.5,0.0,0.0,0.0,709.5,709.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Продукты и напитки,,non_flowers,0.0,0.0,0.0,0.0,10.0,34.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Съедобные букеты,,non_flowers,0.0,202853.0,680375.0,883228.0,0.0,0.0,0.0,56.0,159.0,215.0,0.0,0.0,2483.0,85721.5,88204.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Товары для праздника,,non_flowers,0.0,0.0,0.0,0.0,6.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Украшения,,non_flowers,0.0,1559.0,202.0,1761.0,24.0,32.0,56.0,1.0,0.0,1.0,0.0,0.0,0.0,202.0,202.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Хендмейд и хобби,,non_flowers,0.0,0.0,2986.0,2986.0,18.0,15.0,33.0,0.0,1.5,1.5,0.0,0.0,0.0,319.5,319.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,Цветы,,flowers,0.0,4675071.0,14314010.0,18989081.0,13198.0,15292.0,28490.0,1375.8333,3402.25,4778.0833,0.0,0.0,103914.75,1584490.53,1688405.28,2024-04-01,7.0
2024,4,Q2,H1,russia,,partners,paid,,,non_flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3527346.0,147625.0,0.0,0.0,3674971.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Аксессуары,,non_flowers,0.0,0.0,23310.0,23310.0,14.0,367.0,381.0,0.0,5.4285714,5.4285714,0.0,0.0,467.0,1300.0,1767.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Вкусные наборы,,non_flowers,0.0,7545.0,356747.0,364292.0,0.0,0.0,0.0,2.0,79.1666699,81.1666699,0.0,0.0,6864.5,12476.0,19340.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Воздушные шары,,non_flowers,0.0,45660.0,912663.0,958323.0,0.0,0.0,0.0,7.5,250.4833299,257.9833299,0.0,0.0,37314.3333,5184.5,42498.8333,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Декор,,non_flowers,0.0,6.0,248052.0,248058.0,33.0,1309.0,1342.0,2.0,31.5000003,33.5000003,0.0,0.0,2457.0,171875.6667,174332.6667,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Для дома,,non_flowers,0.0,0.0,0.0,0.0,4.0,91.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Другое,,non_flowers,0.0,0.0,5627.0,5627.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5245.0,0.0,5245.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Зоотовары,,non_flowers,0.0,0.0,0.0,0.0,2.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Канцелярские товары,,non_flowers,0.0,0.0,0.0,0.0,1.0,47.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Картины,,non_flowers,0.0,0.0,2800.0,2800.0,8.0,265.0,273.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Книги,,non_flowers,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Комнатные растения,,non_flowers,0.0,38037.0,1267562.0,1305599.0,221.0,6977.0,7198.0,13.0,252.8333336,265.8333336,0.0,0.0,20129.0,42823.333,62952.333,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Кондитерские и пекарни,,non_flowers,0.0,213793.0,7299522.0,7513315.0,900.0,39636.0,40536.0,84.5,2801.80952,2886.30952,0.0,0.0,219687.0,74296.5,293983.5,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Косметика и парфюмерия,,non_flowers,0.0,3050.0,60978.0,64028.0,14.0,528.0,542.0,1.0,18.6666667,19.6666667,0.0,0.0,699.0,15641.0,16340.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Магазины чая и кофе,,non_flowers,0.0,2518.0,61701.0,64219.0,32.0,720.0,752.0,1.0,19.5,20.5,0.0,0.0,790.0,478.0,1268.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Обувь,,non_flowers,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
2024,4,Q2,H1,russia,,retention,non_paid,Одежда,,non_flowers,0.0,0.0,0.0,0.0,8.0,223.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,7.0
