year,month,Quarter,Halfyear,region_to,subdivision,category,revenue_first_transactions,revenue_repeat_transactions,Сумма по полю first_traffic,Сумма по полю repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost,is_forecast
2024,1,Q1,H1,cis,brand,Аксессуары,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,brand,Вкусныенаборы,0.0,1980.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,200.0,0.0,200,False
2024,1,Q1,H1,cis,brand,Воздушныешары,0.0,4152.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,68.0,0.0,68,False
2024,1,Q1,H1,cis,brand,Декор,0.0,2566.0,3.0,12.0,15,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,brand,Кондитерскиеипекарни,5857.0,22255.0,71.0,122.0,193,3.0,7.0,10,0.0,0.0,740.0,195.0,935,False
2024,1,Q1,H1,cis,brand,Магазинычаяикофе,0.0,0.0,3.0,1.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,brand,Подарочныесертификаты,0.0,0.0,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,brand,Посуда,0.0,0.0,1.0,14.0,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,brand,Продуктыинапитки,0.0,2470.0,0.0,6.0,6,0.0,1.0,1,0.0,0.0,44.0,0.0,44,False
2024,1,Q1,H1,cis,brand,Съедобныебукеты,4152.0,13621.0,0.0,0.0,0,1.0,2.0,3,0.0,0.0,711.0,4538.0,5249,False
2024,1,Q1,H1,cis,brand,Товарыдляпраздника,0.0,0.0,2.0,1.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,brand,Украшения,0.0,0.0,3.0,13.0,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,brand,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,118200.0,0.0,0.0,0.0,118200,False
2024,1,Q1,H1,cis,brand,Комнатныерастения,2544.0,387.0,16.0,6.0,22,1.0,0.0,1,0.0,0.0,0.0,387.0,387,False
2024,1,Q1,H1,cis,brand,Цветы,94480.0,122159.0,128.0,457.0,585,22.0,25.0,47,0.0,0.0,2851.0,11801.0,14652,False
2024,1,Q1,H1,cis,organic_apps,Аксессуары,0.0,0.0,6.0,13.0,19,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Вкусныенаборы,0.0,15655.0,0.0,0.0,0,0.0,3.0,3,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Воздушныешары,13768.0,29674.0,0.0,0.0,0,3.0,8.0,11,0.0,0.0,0.0,998.0,998,False
2024,1,Q1,H1,cis,organic_apps,Декор,1965.0,7234.0,21.0,121.0,142,1.0,3.0,4,0.0,0.0,0.0,41.0,41,False
2024,1,Q1,H1,cis,organic_apps,Длядома,0.0,0.0,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Другое,0.0,0.0,1.0,4.0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Канцелярскиетовары,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Картины,0.0,0.0,2.0,5.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Книги,0.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Кондитерскиеипекарни,86815.0,283103.0,502.0,2474.0,2976,28.0,91.0,119,0.0,0.0,6605.0,13295.0,19900,False
2024,1,Q1,H1,cis,organic_apps,Косметикаипарфюмерия,0.0,7.0,9.0,14.0,23,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Магазинычаяикофе,0.0,0.0,3.0,41.0,44,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Одежда,0.0,0.0,1.0,4.0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Одеждадлядетей,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Подарочныесертификаты,0.0,0.0,1.0,5.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Посуда,2628.0,0.0,5.0,45.0,50,1.0,0.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Продуктыинапитки,0.0,0.0,6.0,34.0,40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Съедобныебукеты,14355.0,155610.0,0.0,0.0,0,4.0,29.0,33,0.0,0.0,4652.0,1861.0,6513,False
2024,1,Q1,H1,cis,organic_apps,Товарыдляпраздника,0.0,0.0,21.0,61.0,82,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Украшения,0.0,0.0,15.0,61.0,76,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Хендмейдихобби,0.0,5065.0,4.0,6.0,10,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_apps,Комнатныерастения,0.0,4398.0,52.0,123.0,175,0.0,2.0,2,0.0,0.0,114.0,0.0,114,False
2024,1,Q1,H1,cis,organic_apps,Цветы,514438.0,2634299.0,2374.0,10582.0,12956,123.0,550.0,673,0.0,0.0,61200.0,45526.0,106726,False
2024,1,Q1,H1,cis,organic_web,Аксессуары,0.0,0.0,21.0,1.0,22,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Вкусныенаборы,0.0,5661.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Воздушныешары,9784.0,10201.0,0.0,0.0,0,3.0,3.0,6,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Декор,2181.0,0.0,49.0,57.0,106,1.0,0.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Длядома,0.0,0.0,2.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Картины,0.0,0.0,2.0,1.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Книги,0.0,0.0,2.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Кондитерскиеипекарни,70958.0,63321.0,1126.0,717.0,1843,28.0,21.0,49,0.0,0.0,644.0,0.0,644,False
2024,1,Q1,H1,cis,organic_web,Косметикаипарфюмерия,0.0,0.0,13.0,7.0,20,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Магазинычаяикофе,0.0,0.0,4.0,8.0,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Одежда,0.0,0.0,2.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Одеждадлядетей,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Подарочныесертификаты,0.0,0.0,14.0,7.0,21,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Посуда,0.0,2581.0,13.0,3.0,16,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Продуктыинапитки,0.0,0.0,12.0,4.0,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Съедобныебукеты,70373.0,74238.0,0.0,0.0,0,14.0,14.0,28,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Товарыдляпраздника,0.0,0.0,8.0,9.0,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Украшения,0.0,13244.0,30.0,8.0,38,0.0,2.0,2,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,207803.0,0.0,0.0,207803,False
2024,1,Q1,H1,cis,organic_web,Комнатныерастения,6622.0,0.0,74.0,26.0,100,1.0,0.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,organic_web,Цветы,987621.0,880305.0,5609.0,3858.0,9467,231.0,175.0,406,0.0,0.0,483.0,249.0,732,False
2024,1,Q1,H1,cis,other,Аксессуары,0.0,0.0,4.0,8.0,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Декор,0.0,3228.0,30.0,30.0,60,0.0,2.0,2,0.0,0.0,292.0,0.0,292,False
2024,1,Q1,H1,cis,other,Длядома,0.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Канцелярскиетовары,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Картины,0.0,0.0,4.0,7.0,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Книги,0.0,0.0,3.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Кондитерскиеипекарни,9379.0,34808.0,599.0,474.0,1073,4.0,12.0,16,0.0,0.0,490.0,235.0,725,False
2024,1,Q1,H1,cis,other,Косметикаипарфюмерия,0.0,0.0,5.0,2.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Магазинычаяикофе,0.0,0.0,17.0,7.0,24,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Подарочныесертификаты,0.0,0.0,2.0,2.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Посуда,0.0,0.0,6.0,0.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Продуктыинапитки,0.0,0.0,1.0,8.0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Съедобныебукеты,10885.0,20989.0,0.0,0.0,0,2.0,4.0,6,0.0,0.0,579.0,0.0,579,False
2024,1,Q1,H1,cis,other,Товарыдляпраздника,0.0,0.0,11.0,12.0,23,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Украшения,0.0,0.0,11.0,5.0,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Хендмейдихобби,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Комнатныерастения,0.0,0.0,20.0,29.0,49,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,other,Цветы,121248.0,193502.0,3874.0,3208.0,7082,23.0,39.0,62,0.0,0.0,8617.0,2189.0,10806,False
2024,1,Q1,H1,cis,paid_apps,Аксессуары,0.0,0.0,9.0,18.0,27,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Вкусныенаборы,6654.0,12189.0,0.0,0.0,0,2.0,2.0,4,0.0,0.0,1589.0,0.0,1589,False
2024,1,Q1,H1,cis,paid_apps,Воздушныешары,3902.0,16848.0,0.0,0.0,0,1.0,5.0,6,0.0,0.0,721.0,0.0,721,False
2024,1,Q1,H1,cis,paid_apps,Декор,0.0,0.0,15.0,82.0,97,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Длядома,0.0,0.0,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Другое,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Канцелярскиетовары,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Картины,0.0,0.0,0.0,9.0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Книги,0.0,0.0,1.0,9.0,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Кондитерскиеипекарни,28802.0,93418.0,567.0,1131.0,1698,9.0,30.0,39,0.0,0.0,3186.0,3479.0,6665,False
2024,1,Q1,H1,cis,paid_apps,Косметикаипарфюмерия,0.0,0.0,13.0,15.0,28,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Магазинычаяикофе,0.0,0.0,10.0,18.0,28,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Подарочныесертификаты,0.0,0.0,0.0,5.0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Посуда,0.0,0.0,10.0,19.0,29,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Продуктыинапитки,0.0,0.0,8.0,30.0,38,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Съедобныебукеты,15606.0,44578.0,0.0,0.0,0,3.0,7.0,10,0.0,0.0,516.0,0.0,516,False
2024,1,Q1,H1,cis,paid_apps,Товарыдляпраздника,0.0,0.0,20.0,62.0,82,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Украшения,0.0,4259.0,15.0,60.0,75,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,Хендмейдихобби,0.0,0.0,8.0,15.0,23,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_apps,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,459816.0,0.0,0.0,0.0,459816,False
2024,1,Q1,H1,cis,paid_apps,Комнатныерастения,0.0,11285.0,45.0,85.0,130,0.0,4.0,4,0.0,0.0,0.0,782.0,782,False
2024,1,Q1,H1,cis,paid_apps,Цветы,244119.0,642450.0,1766.0,4783.0,6549,57.0,151.0,208,511643.0,0.0,34568.0,4889.0,551100,False
2024,1,Q1,H1,cis,paid_web,Аксессуары,0.0,0.0,2.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Воздушныешары,0.0,4816.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Декор,0.0,0.0,22.0,2.0,24,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Длядома,0.0,0.0,2.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Картины,0.0,0.0,5.0,2.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Кондитерскиеипекарни,18452.0,4250.0,1014.0,259.0,1273,7.0,2.0,9,116631.0,0.0,0.0,0.0,116631,False
2024,1,Q1,H1,cis,paid_web,Косметикаипарфюмерия,0.0,0.0,2.0,2.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Магазинычаяикофе,0.0,0.0,3.0,3.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Подарочныесертификаты,0.0,0.0,1.0,3.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Посуда,0.0,0.0,2.0,4.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Продуктыинапитки,0.0,0.0,5.0,3.0,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Съедобныебукеты,2368.0,5295.0,0.0,0.0,0,1.0,2.0,3,0.0,0.0,1244.0,0.0,1244,False
2024,1,Q1,H1,cis,paid_web,Товарыдляпраздника,0.0,0.0,7.0,2.0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Украшения,0.0,0.0,18.0,1.0,19,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Хендмейдихобби,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100392.0,0.0,0.0,0.0,100392,False
2024,1,Q1,H1,cis,paid_web,Комнатныерастения,0.0,0.0,19.0,13.0,32,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,paid_web,Цветы,180625.0,119121.0,6418.0,2160.0,8578,45.0,29.0,74,386470.0,0.0,0.0,2318.0,388788,False
2024,1,Q1,H1,cis,partners,Кондитерскиеипекарни,0.0,13572.0,1.0,1.0,2,0.0,5.0,5,0.0,0.0,0.0,1426.0,1426,False
2024,1,Q1,H1,cis,partners,Съедобныебукеты,0.0,4029.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,1042.0,1042,False
2024,1,Q1,H1,cis,partners,Цветы,4121.0,52439.0,7.0,14.0,21,1.0,9.0,10,0.0,0.0,203.0,5941.0,6144,False
2024,1,Q1,H1,cis,retention,Аксессуары,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,retention,Вкусныенаборы,0.0,5521.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,retention,Воздушныешары,0.0,4552.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,retention,Декор,0.0,0.0,1.0,9.0,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,retention,Книги,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,retention,Кондитерскиеипекарни,1225.0,49303.0,18.0,216.0,234,2.0,15.0,17,0.0,0.0,1586.0,3777.0,5363,False
2024,1,Q1,H1,cis,retention,Косметикаипарфюмерия,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,retention,Магазинычаяикофе,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,retention,Посуда,0.0,0.0,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,retention,Продуктыинапитки,0.0,2542.0,0.0,6.0,6,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,retention,Съедобныебукеты,1586.0,9233.0,0.0,0.0,0,1.0,3.0,4,0.0,0.0,1352.0,265.0,1617,False
2024,1,Q1,H1,cis,retention,Украшения,0.0,0.0,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,cis,retention,Комнатныерастения,0.0,4456.0,0.0,4.0,4,0.0,1.0,1,0.0,0.0,224.0,0.0,224,False
2024,1,Q1,H1,cis,retention,Цветы,10969.0,392822.0,57.0,1226.0,1283,5.0,82.0,87,0.0,0.0,9925.0,10245.0,20170,False
2024,1,Q1,H1,mena,brand,Вкусныенаборы,0.0,2027.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,brand,Воздушныешары,13218.0,1758.0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0.0,1247.0,1247,False
2024,1,Q1,H1,mena,brand,Декор,0.0,0.0,5.0,3.0,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,brand,Другое,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,brand,Кондитерскиеипекарни,658.0,4693.0,137.0,130.0,267,0.0,2.0,2,0.0,0.0,1514.0,0.0,1514,False
2024,1,Q1,H1,mena,brand,Косметикаипарфюмерия,0.0,0.0,5.0,2.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,brand,Подарочныесертификаты,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,brand,Посуда,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,brand,Продуктыинапитки,0.0,0.0,5.0,22.0,27,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,brand,Съедобныебукеты,366.0,4771.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,brand,Товарыдляпраздника,0.0,0.0,8.0,6.0,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,brand,Украшения,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,brand,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6287.0,877762.0,0.0,0.0,884049,False
2024,1,Q1,H1,mena,brand,Комнатныерастения,6667.0,1438.0,3.0,4.0,7,1.0,0.0,1,0.0,0.0,486.0,0.0,486,False
2024,1,Q1,H1,mena,brand,Цветы,74994.0,214745.0,192.0,552.0,744,20.0,39.0,59,6899.0,0.0,2231.0,60098.0,69228,False
2024,1,Q1,H1,mena,organic_apps,Аксессуары,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Вкусныенаборы,6807.0,25451.0,0.0,0.0,0,1.0,5.0,6,0.0,0.0,1710.0,46.0,1756,False
2024,1,Q1,H1,mena,organic_apps,Воздушныешары,11680.0,51755.0,0.0,0.0,0,1.0,8.0,9,0.0,0.0,2906.0,155.0,3061,False
2024,1,Q1,H1,mena,organic_apps,Декор,0.0,2513.0,12.0,32.0,44,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Длядома,0.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Другое,0.0,0.0,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Книги,0.0,0.0,1.0,10.0,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Кондитерскиеипекарни,57529.0,153563.0,1043.0,1541.0,2584,14.0,29.0,43,0.0,0.0,8868.0,3177.0,12045,False
2024,1,Q1,H1,mena,organic_apps,Косметикаипарфюмерия,0.0,0.0,13.0,23.0,36,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Подарочныесертификаты,0.0,0.0,6.0,16.0,22,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Посуда,0.0,0.0,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Продуктыинапитки,0.0,0.0,68.0,89.0,157,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Съедобныебукеты,7040.0,63198.0,0.0,0.0,0,1.0,6.0,7,0.0,0.0,537.0,1570.0,2107,False
2024,1,Q1,H1,mena,organic_apps,Товарыдляпраздника,0.0,0.0,12.0,21.0,33,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Украшения,0.0,0.0,5.0,6.0,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Хендмейдихобби,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_apps,Комнатныерастения,22477.0,43077.0,70.0,112.0,182,3.0,3.0,6,0.0,0.0,478.0,0.0,478,False
2024,1,Q1,H1,mena,organic_apps,Цветы,603383.0,2737335.0,2009.0,6443.0,8452,96.0,337.0,433,0.0,0.0,67452.0,39065.0,106517,False
2024,1,Q1,H1,mena,organic_web,Вкусныенаборы,7171.0,15876.0,0.0,0.0,0,1.0,3.0,4,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Воздушныешары,34037.0,7821.0,0.0,0.0,0,5.0,2.0,7,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Декор,0.0,0.0,30.0,27.0,57,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Другое,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Картины,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Книги,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Кондитерскиеипекарни,45925.0,9777.0,396.0,280.0,676,9.0,4.0,13,0.0,0.0,0.0,453.0,453,False
2024,1,Q1,H1,mena,organic_web,Косметикаипарфюмерия,0.0,0.0,44.0,11.0,55,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Подарочныесертификаты,0.0,0.0,3.0,2.0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Посуда,0.0,0.0,4.0,5.0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Продуктыинапитки,0.0,0.0,91.0,33.0,124,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Съедобныебукеты,40551.0,15624.0,0.0,0.0,0,6.0,4.0,10,0.0,0.0,0.0,0.0,0,False
2024,1,Q1,H1,mena,organic_web,Товарыдляпраздника,0.0,0.0,1.0,3.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
