year,month,region_to,subdivision,category,revenue_first_transactions,revenue_repeat_transactions,Сумма по полю first_traffic,Сумма по полю repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost,is_forecast,Quarter,Halfyear
2026,11,mena,organic_web,Воздушныешары,2533.4694831148213,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Воздушныешары,3806.1226491649995,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Декор,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Декор,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Другое,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Другое,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Другое,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Другое,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Картины,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Картины,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Картины,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Картины,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Комнатныерастения,12483.722988240776,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Комнатныерастения,12392.175707747874,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Комнатныерастения,11502.414016955268,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Комнатныерастения,13997.236665919614,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Кондитерскиеипекарни,23870.7735371989,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Кондитерскиеипекарни,41507.791163919406,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Кондитерскиеипекарни,37060.02243055554,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Кондитерскиеипекарни,40574.41288888887,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Косметикаипарфюмерия,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Косметикаипарфюмерия,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Косметикаипарфюмерия,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Косметикаипарфюмерия,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Подарочныесертификаты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Подарочныесертификаты,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Подарочныесертификаты,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Подарочныесертификаты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Посуда,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Посуда,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Съедобныебукеты,6438.106186337055,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Съедобныебукеты,13819.01147222222,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Съедобныебукеты,12993.875760822513,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Съедобныебукеты,13258.088923520918,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Товарыдляпраздника,852.7078950640052,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Товарыдляпраздника,2798.597669908313,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Товарыдляпраздника,15638.38918668831,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Товарыдляпраздника,13637.90413616938,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Украшения,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Украшения,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Цветы,464620.82036363636,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Цветы,505866.78773809527,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Цветы,528524.6553690478,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Цветы,501771.0331726191,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Воздушныешары,5646.551569867246,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Воздушныешары,5644.953385092055,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Воздушныешары,5558.582530620137,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Воздушныешары,5087.1327772442855,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Декор,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Декор,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Декор,12.987014957264963,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Длядома,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Длядома,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Длядома,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Длядома,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Комнатныерастения,10835.658751919344,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Комнатныерастения,9893.200098781936,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Комнатныерастения,10292.944241639083,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Комнатныерастения,18780.469809623122,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Кондитерскиеипекарни,14424.246795505147,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Кондитерскиеипекарни,15646.409482001402,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Кондитерскиеипекарни,15258.343870596722,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Кондитерскиеипекарни,23187.02315108962,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Косметикаипарфюмерия,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Косметикаипарфюмерия,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Косметикаипарфюмерия,12.64133638583639,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Косметикаипарфюмерия,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Подарочныесертификаты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Подарочныесертификаты,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Подарочныесертификаты,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Подарочныесертификаты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Продуктыинапитки,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Продуктыинапитки,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Продуктыинапитки,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Продуктыинапитки,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Съедобныебукеты,948.0544164287645,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Съедобныебукеты,870.1084231026462,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Съедобныебукеты,1138.2134038025013,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Съедобныебукеты,5922.797710304204,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Товарыдляпраздника,835.2564666397251,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Товарыдляпраздника,678.2304063944152,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Товарыдляпраздника,2531.7642543381376,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Товарыдляпраздника,2502.4070876714704,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Хендмейдихобби,12.641336385836391,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Цветы,329156.70724679483,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Цветы,301915.2668849208,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Цветы,290322.06534065935,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Цветы,403860.5364603174,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,nan,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,nan,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Вкусныенаборы,2554.2181868778193,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Вкусныенаборы,2485.3852821159144,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Вкусныенаборы,2472.9019071159146,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Вкусныенаборы,2512.869091326442,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Воздушныешары,1279.3001044740859,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Воздушныешары,1282.3179870604538,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Воздушныешары,3916.3893715201425,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Воздушныешары,3619.3414547081024,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Декор,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Декор,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Декор,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Комнатныерастения,1562.5553663894577,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Комнатныерастения,1573.2943108339025,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Комнатныерастения,3781.1053479743546,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Комнатныерастения,3731.5250940061,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Кондитерскиеипекарни,6181.056219065655,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Кондитерскиеипекарни,6003.701364728111,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Кондитерскиеипекарни,16603.105218975463,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Кондитерскиеипекарни,14277.837177503054,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Косметикаипарфюмерия,19.035389957264954,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Косметикаипарфюмерия,19.035389957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Косметикаипарфюмерия,18.689711385836382,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Косметикаипарфюмерия,19.035389957264954,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Подарочныесертификаты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Подарочныесертификаты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Подарочныесертификаты,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Подарочныесертификаты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Посуда,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Посуда,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Съедобныебукеты,957.418791353383,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Съедобныебукеты,900.3206869161539,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Съедобныебукеты,903.898577067669,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Съедобныебукеты,5248.73845105538,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Товарыдляпраздника,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Товарыдляпраздника,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Товарыдляпраздника,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Товарыдляпраздника,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Украшения,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Хендмейдихобби,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Хендмейдихобби,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Хендмейдихобби,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Цветы,330238.7293292958,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Цветы,315598.1395654069,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Цветы,690982.8530535714,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Цветы,413388.0762280638,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,nan,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,nan,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Аксессуары,18.924556623931622,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Аксессуары,19.035389957264954,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Аксессуары,18.689711385836382,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Аксессуары,19.035389957264954,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Вкусныенаборы,33317.929997141735,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Вкусныенаборы,31018.972303418806,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Вкусныенаборы,31905.485912018543,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Вкусныенаборы,29715.40993831169,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Воздушныешары,16948.63068380231,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Воздушныешары,18535.64397125098,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Воздушныешары,27611.14480321069,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Воздушныешары,16191.024836627432,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Декор,604.9677144932605,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Декор,587.9205907558869,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Декор,1377.1747772638223,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Декор,1358.1171636690838,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Длядома,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Длядома,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Длядома,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Длядома,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Комнатныерастения,52494.63476510992,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Комнатныерастения,47343.93463018926,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Комнатныерастения,70572.78700717339,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Комнатныерастения,57925.46685241152,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Кондитерскиеипекарни,126000.22559722229,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Кондитерскиеипекарни,158868.86674675328,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Кондитерскиеипекарни,147185.90223899717,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Кондитерскиеипекарни,140030.86272817466,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Косметикаипарфюмерия,18.924556623931622,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Косметикаипарфюмерия,19.035389957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Косметикаипарфюмерия,18.689711385836382,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Косметикаипарфюмерия,19.035389957264954,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Подарочныесертификаты,2701.1078335033385,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Подарочныесертификаты,1874.514878382717,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Подарочныесертификаты,2749.080620709834,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Подарочныесертификаты,2755.2166478070894,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Товарыдляпраздника,23193.856929792422,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Товарыдляпраздника,23407.32713812576,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Товарыдляпраздника,24066.005454822945,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Товарыдляпраздника,23672.53255006104,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Украшения,4319.567144001466,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Украшения,3326.9423489083156,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Украшения,4999.098556431469,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Украшения,5173.933478861697,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Хендмейдихобби,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_web,Цветы,1533639.2006488093,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_web,Цветы,2182727.2914561694,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_web,Цветы,2242945.4189819624,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_web,Цветы,1456417.644095238,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,partners,Комнатныерастения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,partners,Комнатныерастения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,partners,Комнатныерастения,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,partners,Комнатныерастения,12.987014957264954,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,partners,Кондитерскиеипекарни,18.924556623931622,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,partners,Кондитерскиеипекарни,22.497389957264947,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,partners,Кондитерскиеипекарни,36.449211385836385,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,partners,Кондитерскиеипекарни,19.035389957264954,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,partners,Цветы,15599.05602831891,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,partners,Цветы,36564.76519769119,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,partners,Цветы,36882.670642135636,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,partners,Цветы,17297.15866666667,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,retention,Вкусныенаборы,18.920389957264955,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
